"Date","NIFTY"
6-Nov-00,1240.2
7-Nov-00,1246.7
8-Nov-00,1266.8
9-Nov-00,1269.9
10-Nov-00,1239.5
13-Nov-00,1208
14-Nov-00,1242.8
15-Nov-00,1247
16-Nov-00,1233.2
17-Nov-00,1236
20-Nov-00,1237.6
21-Nov-00,1235
22-Nov-00,1222.3
23-Nov-00,1216
24-Nov-00,1225.2
27-Nov-00,1252.9
28-Nov-00,1272.7
29-Nov-00,1264.7
30-Nov-00,1268.1
1-Dec-00,1276.2
4-Dec-00,1275.6
5-Dec-00,1284.6
6-Dec-00,1298.5
7-Dec-00,1302.5
8-Dec-00,1313.7
11-Dec-00,1332.1
12-Dec-00,1333.3
13-Dec-00,1354.3
14-Dec-00,1349.3
15-Dec-00,1312.6
18-Dec-00,1317.6
19-Dec-00,1310.5
20-Dec-00,1295.2
21-Dec-00,1277.4
22-Dec-00,1242
26-Dec-00,1212
27-Dec-00,1228.3
28-Dec-00,1248.9
29-Dec-00,1263.5
1-Jan-01,1254.3
2-Jan-01,1271.8
3-Jan-01,1291.2
4-Jan-01,1307.6
5-Jan-01,1327.2
8-Jan-01,1309.2
9-Jan-01,1311.6
10-Jan-01,1287.3
11-Jan-01,1280.4
12-Jan-01,1286.7
15-Jan-01,1286.7
16-Jan-01,1293
17-Jan-01,1297.9
18-Jan-01,1305.9
19-Jan-01,1329.1
22-Jan-01,1348
23-Jan-01,1355.2
24-Jan-01,1365.9
25-Jan-01,1370.1
29-Jan-01,1342
30-Jan-01,1379.7
31-Jan-01,1371.7
1-Feb-01,1359.1
2-Feb-01,1378.8
5-Feb-01,1382.6
6-Feb-01,1387.1
7-Feb-01,1370.8
8-Feb-01,1395.5
9-Feb-01,1405.7
12-Feb-01,1402.2
13-Feb-01,1391.2
14-Feb-01,1393.3
15-Feb-01,1416.7
16-Feb-01,1381.3
19-Feb-01,1384.8
20-Feb-01,1383.8
21-Feb-01,1370.1
22-Feb-01,1355.1
23-Feb-01,1320.4
26-Feb-01,1312.4
27-Feb-01,1295.5
28-Feb-01,1351.4
1-Mar-01,1358
2-Mar-01,1306.3
5-Mar-01,1271.4
7-Mar-01,1290.5
8-Mar-01,1292.8
9-Mar-01,1254.7
12-Mar-01,1197.9
13-Mar-01,1124.7
14-Mar-01,1194.2
15-Mar-01,1217.1
16-Mar-01,1193.5
19-Mar-01,1186.7
20-Mar-01,1170.9
21-Mar-01,1207.1
22-Mar-01,1187.5
23-Mar-01,1161.3
26-Mar-01,1161.5
27-Mar-01,1177.7
28-Mar-01,1206.2
29-Mar-01,1195.1
30-Mar-01,1148.2
2-Apr-01,1138.1
3-Apr-01,1149.2
4-Apr-01,1136.6
6-Apr-01,1139.6
9-Apr-01,1128.3
10-Apr-01,1103
11-Apr-01,1066.8
12-Apr-01,1024.9
16-Apr-01,1044.6
17-Apr-01,1067
18-Apr-01,1103.4
19-Apr-01,1144.4
20-Apr-01,1144
23-Apr-01,1149.7
24-Apr-01,1146.3
25-Apr-01,1155.3
26-Apr-01,1143.7
27-Apr-01,1101.3
30-Apr-01,1125.2
2-May-01,1137.2
3-May-01,1122
4-May-01,1130
7-May-01,1139.2
8-May-01,1148.9
9-May-01,1149.2
10-May-01,1144.9
11-May-01,1140.5
14-May-01,1140.8
15-May-01,1145.3
16-May-01,1151.1
17-May-01,1174.9
18-May-01,1172.8
21-May-01,1169.4
22-May-01,1168.1
23-May-01,1179.1
24-May-01,1181.8
25-May-01,1174.9
28-May-01,1193.2
29-May-01,1198.4
30-May-01,1177.5
31-May-01,1167.9
1-Jun-01,1148
4-Jun-01,1127.2
5-Jun-01,1115.6
6-Jun-01,1115.7
7-Jun-01,1112.3
8-Jun-01,1126.6
11-Jun-01,1131.1
12-Jun-01,1127.1
13-Jun-01,1129
14-Jun-01,1112.7
15-Jun-01,1087.7
18-Jun-01,1078.3
19-Jun-01,1096.6
20-Jun-01,1097.6
21-Jun-01,1095.2
22-Jun-01,1087.6
25-Jun-01,1067
26-Jun-01,1096.6
27-Jun-01,1096.1
28-Jun-01,1094
29-Jun-01,1107.9
2-Jul-01,1100.7
3-Jul-01,1069.8
4-Jul-01,1067.9
5-Jul-01,1069.7
6-Jul-01,1065.1
9-Jul-01,1059.5
10-Jul-01,1072
11-Jul-01,1083.6
12-Jul-01,1105.5
13-Jul-01,1110.4
16-Jul-01,1105.5
17-Jul-01,1103.1
18-Jul-01,1091.9
19-Jul-01,1085.9
20-Jul-01,1077.7
23-Jul-01,1070.6
24-Jul-01,1072.5
25-Jul-01,1064.2
26-Jul-01,1053.4
27-Jul-01,1051.7
30-Jul-01,1061.4
31-Jul-01,1072.8
1-Aug-01,1063.1
2-Aug-01,1066
3-Aug-01,1074.6
6-Aug-01,1075.2
7-Aug-01,1072.1
8-Aug-01,1068
9-Aug-01,1070.6
10-Aug-01,1071.1
13-Aug-01,1063
14-Aug-01,1075.5
16-Aug-01,1078.9
17-Aug-01,1069.2
20-Aug-01,1063.7
21-Aug-01,1068.7
23-Aug-01,1071.5
24-Aug-01,1069.1
27-Aug-01,1072.5
28-Aug-01,1070.6
29-Aug-01,1067.4
30-Aug-01,1064.1
31-Aug-01,1053.7
3-Sep-01,1048
4-Sep-01,1048.2
5-Sep-01,1045
6-Sep-01,1036.1
7-Sep-01,1035.2
10-Sep-01,1033.4
11-Sep-01,1023.4
12-Sep-01,982.2
13-Sep-01,971.7
14-Sep-01,919.7
17-Sep-01,872.25
18-Sep-01,900.2
19-Sep-01,912.2
20-Sep-01,898.8
21-Sep-01,854.2
24-Sep-01,869.05
25-Sep-01,861.4
26-Sep-01,873.7
27-Sep-01,890
28-Sep-01,913.85
1-Oct-01,910.1
3-Oct-01,899.65
4-Oct-01,911.65
5-Oct-01,914.6
8-Oct-01,901.95
9-Oct-01,912.7
10-Oct-01,940.35
11-Oct-01,954.9
12-Oct-01,960.4
15-Oct-01,963.4
16-Oct-01,971.25
17-Oct-01,986.25
18-Oct-01,972.05
19-Oct-01,976.65
22-Oct-01,976.4
23-Oct-01,993.2
24-Oct-01,991.2
25-Oct-01,983.2
29-Oct-01,977.45
30-Oct-01,963.1
31-Oct-01,971.9
1-Nov-01,994
2-Nov-01,997.6
5-Nov-01,991.05
6-Nov-01,1001.9
7-Nov-01,987.5
8-Nov-01,997.7
9-Nov-01,1004
12-Nov-01,1010.9
13-Nov-01,1005.4
14-Nov-01,1015.8
15-Nov-01,1035.7
19-Nov-01,1068.1
20-Nov-01,1050.2
21-Nov-01,1056.3
22-Nov-01,1062.4
23-Nov-01,1059
26-Nov-01,1080.6
27-Nov-01,1076
28-Nov-01,1070.8
29-Nov-01,1067.1
3-Dec-01,1065.4
4-Dec-01,1077.7
5-Dec-01,1104.5
6-Dec-01,1110.4
7-Dec-01,1112.3
10-Dec-01,1115.2
11-Dec-01,1110.2
12-Dec-01,1107.6
13-Dec-01,1098.7
14-Dec-01,1087.8
18-Dec-01,1082.3
19-Dec-01,1060.7
20-Dec-01,1062
21-Dec-01,1050.8
24-Dec-01,1048.5
26-Dec-01,1034.2
27-Dec-01,1020
28-Dec-01,1033.8
31-Dec-01,1059
1-Jan-02,1055.3
2-Jan-02,1060.7
3-Jan-02,1072.2
4-Jan-02,1096.2
7-Jan-02,1100.1
8-Jan-02,1109.9
9-Jan-02,1102.8
10-Jan-02,1098.2
11-Jan-02,1088.5
14-Jan-02,1109.8
15-Jan-02,1094.1
16-Jan-02,1090.3
17-Jan-02,1109.2
18-Jan-02,1093.1
21-Jan-02,1091.3
22-Jan-02,1092.8
23-Jan-02,1089.4
24-Jan-02,1085.3
25-Jan-02,1080.1
28-Jan-02,1071.3
29-Jan-02,1071.6
30-Jan-02,1067.4
31-Jan-02,1075.4
1-Feb-02,1081.6
4-Feb-02,1076.9
5-Feb-02,1074.2
6-Feb-02,1113.1
7-Feb-02,1110.4
8-Feb-02,1123.7
11-Feb-02,1131.5
12-Feb-02,1129.5
13-Feb-02,1135.1
14-Feb-02,1150
15-Feb-02,1159.9
18-Feb-02,1172.8
19-Feb-02,1158.9
20-Feb-02,1145.9
21-Feb-02,1149.8
22-Feb-02,1163.5
25-Feb-02,1165.4
26-Feb-02,1189.4
27-Feb-02,1189.2
28-Feb-02,1142
1-Mar-02,1178
4-Mar-02,1177.3
5-Mar-02,1178.5
6-Mar-02,1172.6
7-Mar-02,1193
8-Mar-02,1187.6
11-Mar-02,1167.8
12-Mar-02,1150.4
13-Mar-02,1157
14-Mar-02,1159.4
15-Mar-02,1169.7
18-Mar-02,1169.3
19-Mar-02,1152.1
20-Mar-02,1155.6
21-Mar-02,1144.2
22-Mar-02,1138.4
26-Mar-02,1123
27-Mar-02,1123.3
28-Mar-02,1129.5
1-Apr-02,1138.9
2-Apr-02,1136.9
3-Apr-02,1123.5
4-Apr-02,1145.9
5-Apr-02,1141.9
8-Apr-02,1135.2
9-Apr-02,1126.7
10-Apr-02,1138.5
11-Apr-02,1143.6
12-Apr-02,1146.5
15-Apr-02,1134.1
16-Apr-02,1118.7
17-Apr-02,1125.1
18-Apr-02,1129
19-Apr-02,1100.3
22-Apr-02,1104.1
23-Apr-02,1106
24-Apr-02,1110.6
25-Apr-02,1094.3
26-Apr-02,1097.4
29-Apr-02,1074.2
30-Apr-02,1084.5
2-May-02,1093.3
3-May-02,1096.9
6-May-02,1100.9
7-May-02,1110.7
8-May-02,1117.6
9-May-02,1127.6
10-May-02,1116.4
13-May-02,1119.6
14-May-02,1115.1
15-May-02,1107.8
16-May-02,1092.8
17-May-02,1090.6
20-May-02,1074.3
21-May-02,1049.2
22-May-02,1045.3
23-May-02,1026.7
24-May-02,1067
27-May-02,1062.7
28-May-02,1038.2
29-May-02,1041.6
30-May-02,1032.1
31-May-02,1028.8
3-Jun-02,1039.7
4-Jun-02,1045.4
5-Jun-02,1064.2
6-Jun-02,1064.3
7-Jun-02,1048.8
10-Jun-02,1069.9
11-Jun-02,1097
12-Jun-02,1092.8
13-Jun-02,1082.8
14-Jun-02,1085.7
17-Jun-02,1088.9
18-Jun-02,1074.9
19-Jun-02,1062.9
20-Jun-02,1070
21-Jun-02,1062.5
24-Jun-02,1061.8
25-Jun-02,1055.4
26-Jun-02,1044.2
27-Jun-02,1048.5
28-Jun-02,1057.8
1-Jul-02,1068.9
2-Jul-02,1068
3-Jul-02,1069.9
4-Jul-02,1070.5
5-Jul-02,1073.8
8-Jul-02,1082
9-Jul-02,1080.3
10-Jul-02,1071.7
11-Jul-02,1056.6
12-Jul-02,1058.2
15-Jul-02,1048
16-Jul-02,1035.9
17-Jul-02,1032.5
18-Jul-02,1041.3
19-Jul-02,1035.9
22-Jul-02,1012
23-Jul-02,1021.9
24-Jul-02,1004
25-Jul-02,1001.5
26-Jul-02,973.5
29-Jul-02,971.65
30-Jul-02,960.65
31-Jul-02,958.9
1-Aug-02,957.7
2-Aug-02,954.75
5-Aug-02,963.25
6-Aug-02,966.65
7-Aug-02,969.1
8-Aug-02,953.55
9-Aug-02,961.95
12-Aug-02,969.85
13-Aug-02,976.05
14-Aug-02,969.65
16-Aug-02,979.25
19-Aug-02,979.85
20-Aug-02,988.55
21-Aug-02,988.45
22-Aug-02,985.7
23-Aug-02,995.2
26-Aug-02,998.85
27-Aug-02,987.7
28-Aug-02,985.7
29-Aug-02,987.25
30-Aug-02,1010.6
2-Sep-02,1013.5
3-Sep-02,1001.1
4-Sep-02,1006.9
5-Sep-02,1008.6
6-Sep-02,995.2
9-Sep-02,998.55
11-Sep-02,998.85
12-Sep-02,1001.6
13-Sep-02,992
16-Sep-02,985.75
17-Sep-02,994.9
18-Sep-02,983.6
19-Sep-02,976.05
20-Sep-02,969.6
23-Sep-02,970.3
24-Sep-02,966.2
25-Sep-02,970.05
26-Sep-02,969.9
27-Sep-02,976.45
30-Sep-02,963.15
1-Oct-02,955.2
3-Oct-02,948.2
4-Oct-02,948.2
7-Oct-02,954.75
8-Oct-02,960.8
9-Oct-02,954.75
10-Oct-02,958.45
11-Oct-02,971.05
14-Oct-02,972.45
16-Oct-02,973.6
17-Oct-02,973.3
18-Oct-02,971.65
21-Oct-02,967.35
22-Oct-02,962.5
23-Oct-02,957.35
24-Oct-02,946.9
25-Oct-02,932.2
28-Oct-02,922.7
29-Oct-02,936.9
30-Oct-02,937.75
31-Oct-02,951.4
1-Nov-02,951.45
4-Nov-02,962.1
5-Nov-02,962.3
7-Nov-02,960.7
8-Nov-02,956.95
11-Nov-02,954.05
12-Nov-02,959.85
13-Nov-02,962.65
14-Nov-02,971.9
15-Nov-02,990.35
18-Nov-02,996.85
20-Nov-02,1001.6
21-Nov-02,1008.7
22-Nov-02,1020.1
25-Nov-02,1026.2
26-Nov-02,1036.1
27-Nov-02,1031.1
28-Nov-02,1049.7
29-Nov-02,1050.1
2-Dec-02,1067.9
3-Dec-02,1055
4-Dec-02,1036.4
5-Dec-02,1045.9
6-Dec-02,1069.8
9-Dec-02,1058.6
10-Dec-02,1063.7
11-Dec-02,1069.7
12-Dec-02,1077
13-Dec-02,1086.2
16-Dec-02,1078.4
17-Dec-02,1073.2
18-Dec-02,1077.9
19-Dec-02,1076
20-Dec-02,1079.3
23-Dec-02,1076
24-Dec-02,1085
26-Dec-02,1094.8
27-Dec-02,1098.4
30-Dec-02,1091.9
31-Dec-02,1093.5
1-Jan-03,1100.1
2-Jan-03,1093
3-Jan-03,1089.6
6-Jan-03,1084.3
7-Jan-03,1081.8
8-Jan-03,1089.3
9-Jan-03,1097.3
10-Jan-03,1080.2
13-Jan-03,1073.7
14-Jan-03,1078.9
15-Jan-03,1085
16-Jan-03,1088.3
17-Jan-03,1086.5
20-Jan-03,1076.3
21-Jan-03,1077.9
22-Jan-03,1082.9
23-Jan-03,1070.9
24-Jan-03,1056
27-Jan-03,1037.6
28-Jan-03,1046.2
29-Jan-03,1037.2
30-Jan-03,1034.6
31-Jan-03,1041.8
3-Feb-03,1055.3
4-Feb-03,1054.8
5-Feb-03,1047.4
6-Feb-03,1063.6
7-Feb-03,1057.5
10-Feb-03,1048.6
11-Feb-03,1048
12-Feb-03,1044.4
14-Feb-03,1036
17-Feb-03,1058.2
18-Feb-03,1059.3
19-Feb-03,1064.3
20-Feb-03,1065.6
21-Feb-03,1066.1
24-Feb-03,1070.1
25-Feb-03,1055.5
26-Feb-03,1049.6
27-Feb-03,1052.9
28-Feb-03,1063.4
3-Mar-03,1058.8
4-Mar-03,1046.6
5-Mar-03,1040.7
6-Mar-03,1031.2
7-Mar-03,1017.1
10-Mar-03,1006.7
11-Mar-03,1014.5
12-Mar-03,1001.7
13-Mar-03,999.65
17-Mar-03,993
19-Mar-03,1003.9
20-Mar-03,1025.2
21-Mar-03,1030.5
22-Mar-03,1037.1
24-Mar-03,1013.9
25-Mar-03,1011.3
26-Mar-03,1013.8
27-Mar-03,1002.7
28-Mar-03,1000.6
31-Mar-03,978.2
1-Apr-03,984.3
2-Apr-03,999.4
3-Apr-03,1009.1
4-Apr-03,1016.9
7-Apr-03,1031.5
8-Apr-03,1018.1
9-Apr-03,1004.8
10-Apr-03,962.2
11-Apr-03,949.8
15-Apr-03,951.2
16-Apr-03,958.65
17-Apr-03,940.7
21-Apr-03,947.2
22-Apr-03,943.5
23-Apr-03,934.2
24-Apr-03,929.7
25-Apr-03,924.3
28-Apr-03,929.5
29-Apr-03,932.3
30-Apr-03,934.05
2-May-03,938.3
5-May-03,945.4
6-May-03,951.85
7-May-03,950.15
8-May-03,941.55
9-May-03,937.85
12-May-03,936
13-May-03,944.2
14-May-03,952.15
15-May-03,959.85
16-May-03,973.1
19-May-03,966.55
20-May-03,971.55
21-May-03,968
22-May-03,963.25
23-May-03,967.9
26-May-03,982.45
27-May-03,976.85
28-May-03,990.8
29-May-03,1002.6
30-May-03,1006.8
2-Jun-03,1015.1
3-Jun-03,1010.6
4-Jun-03,1021
5-Jun-03,1035
6-Jun-03,1046.4
9-Jun-03,1052.1
10-Jun-03,1037.8
11-Jun-03,1044.1
12-Jun-03,1051.3
13-Jun-03,1056.2
16-Jun-03,1051.8
17-Jun-03,1081.9
18-Jun-03,1086.7
19-Jun-03,1092.5
20-Jun-03,1100.2
23-Jun-03,1089.2
24-Jun-03,1085.3
25-Jun-03,1106.6
26-Jun-03,1116.3
27-Jun-03,1125.5
30-Jun-03,1134.1
1-Jul-03,1130.7
2-Jul-03,1133.8
3-Jul-03,1144.6
4-Jul-03,1138.4
7-Jul-03,1140.5
8-Jul-03,1145.9
9-Jul-03,1141
10-Jul-03,1162.3
11-Jul-03,1161.6
14-Jul-03,1171.5
15-Jul-03,1159.8
16-Jul-03,1168.7
17-Jul-03,1152
18-Jul-03,1140
21-Jul-03,1115.8
22-Jul-03,1109.2
23-Jul-03,1119
24-Jul-03,1139.4
25-Jul-03,1162.7
28-Jul-03,1169.2
29-Jul-03,1174.7
30-Jul-03,1183
31-Jul-03,1185.8
1-Aug-03,1195.7
4-Aug-03,1203.6
5-Aug-03,1184.4
6-Aug-03,1171
7-Aug-03,1196.9
8-Aug-03,1222.6
11-Aug-03,1232.8
12-Aug-03,1234.7
13-Aug-03,1246.9
14-Aug-03,1247.7
18-Aug-03,1281.4
19-Aug-03,1277.7
20-Aug-03,1287.4
21-Aug-03,1300.9
22-Aug-03,1311.1
25-Aug-03,1271.1
26-Aug-03,1318.2
27-Aug-03,1340.3
28-Aug-03,1341
29-Aug-03,1356.5
1-Sep-03,1375.9
2-Sep-03,1385.4
3-Sep-03,1359.3
4-Sep-03,1372.7
5-Sep-03,1398.4
8-Sep-03,1417.3
9-Sep-03,1407
10-Sep-03,1409.5
11-Sep-03,1403.1
12-Sep-03,1372.1
15-Sep-03,1329.2
16-Sep-03,1357.9
17-Sep-03,1341.6
18-Sep-03,1302.3
19-Sep-03,1322.1
22-Sep-03,1302.9
23-Sep-03,1328.2
24-Sep-03,1372
25-Sep-03,1357.2
26-Sep-03,1386.9
29-Sep-03,1399.9
30-Sep-03,1417.1
1-Oct-03,1420.8
3-Oct-03,1449.3
6-Oct-03,1478.9
7-Oct-03,1477.8
8-Oct-03,1478.6
9-Oct-03,1502.1
10-Oct-03,1523.1
13-Oct-03,1546.7
14-Oct-03,1520.8
15-Oct-03,1537
16-Oct-03,1555.7
17-Oct-03,1569.4
20-Oct-03,1542.7
21-Oct-03,1506.5
22-Oct-03,1494.1
23-Oct-03,1470.4
24-Oct-03,1506
25-Oct-03,1521.9
27-Oct-03,1485.3
28-Oct-03,1481.7
29-Oct-03,1498.4
30-Oct-03,1516.8
31-Oct-03,1555.9
3-Nov-03,1601.6
4-Nov-03,1618.7
5-Nov-03,1609.1
6-Nov-03,1612.2
7-Nov-03,1592
10-Nov-03,1594.5
11-Nov-03,1601.1
12-Nov-03,1603.8
13-Nov-03,1579.9
14-Nov-03,1550.4
15-Nov-03,1562.8
17-Nov-03,1579.9
18-Nov-03,1564.4
19-Nov-03,1540.6
20-Nov-03,1522.3
21-Nov-03,1540.7
24-Nov-03,1543.9
25-Nov-03,1568.6
27-Nov-03,1598.3
28-Nov-03,1615.2
1-Dec-03,1657.6
2-Dec-03,1658.5
3-Dec-03,1670.5
4-Dec-03,1675.2
5-Dec-03,1645.8
8-Dec-03,1646.2
9-Dec-03,1675.8
10-Dec-03,1686.9
11-Dec-03,1695.4
12-Dec-03,1698.9
15-Dec-03,1723.9
16-Dec-03,1736.2
17-Dec-03,1733.2
18-Dec-03,1756.1
19-Dec-03,1778.5
22-Dec-03,1789.1
23-Dec-03,1780.3
24-Dec-03,1808.7
26-Dec-03,1837
29-Dec-03,1874
30-Dec-03,1873.2
31-Dec-03,1879.7
1-Jan-04,1912.2
2-Jan-04,1946
5-Jan-04,1955
6-Jan-04,1926.7
7-Jan-04,1916.7
8-Jan-04,1968.5
9-Jan-04,1971.9
12-Jan-04,1945.6
13-Jan-04,1963.6
14-Jan-04,1982.1
15-Jan-04,1944.4
16-Jan-04,1900.6
19-Jan-04,1935.3
20-Jan-04,1893.2
21-Jan-04,1824.6
22-Jan-04,1770.5
23-Jan-04,1847.5
27-Jan-04,1904.7
28-Jan-04,1863.1
29-Jan-04,1843.6
30-Jan-04,1809.7
3-Feb-04,1769
4-Feb-04,1822.2
5-Feb-04,1804.5
6-Feb-04,1833.6
9-Feb-04,1880.7
10-Feb-04,1880.7
11-Feb-04,1891.5
12-Feb-04,1885.3
13-Feb-04,1913.6
16-Feb-04,1913.5
17-Feb-04,1920.1
18-Feb-04,1916.4
19-Feb-04,1858.3
20-Feb-04,1852.6
23-Feb-04,1808.2
24-Feb-04,1821.3
25-Feb-04,1786.8
26-Feb-04,1765.8
27-Feb-04,1800.3
1-Mar-04,1852.7
3-Mar-04,1860.4
4-Mar-04,1843.8
5-Mar-04,1867.7
8-Mar-04,1885.2
9-Mar-04,1866
10-Mar-04,1844.3
11-Mar-04,1805.4
12-Mar-04,1812.2
15-Mar-04,1763.4
16-Mar-04,1749.3
17-Mar-04,1749.8
18-Mar-04,1716.6
19-Mar-04,1725.1
22-Mar-04,1685
23-Mar-04,1696.4
24-Mar-04,1692.1
25-Mar-04,1704.4
26-Mar-04,1747.5
29-Mar-04,1762
30-Mar-04,1750.1
31-Mar-04,1771.9
1-Apr-04,1819.6
2-Apr-04,1841.1
5-Apr-04,1856.6
6-Apr-04,1851.1
7-Apr-04,1848.7
8-Apr-04,1853.5
12-Apr-04,1838.2
13-Apr-04,1878.4
15-Apr-04,1861.9
16-Apr-04,1868.9
17-Apr-04,1868.1
19-Apr-04,1844
20-Apr-04,1844.2
21-Apr-04,1873.3
22-Apr-04,1889.5
23-Apr-04,1892.4
27-Apr-04,1817.2
28-Apr-04,1816.5
29-Apr-04,1808.9
30-Apr-04,1796.1
3-May-04,1766.7
4-May-04,1793.1
5-May-04,1809.9
6-May-04,1832.8
7-May-04,1804.4
10-May-04,1769.1
11-May-04,1699.4
12-May-04,1711.1
13-May-04,1717.5
14-May-04,1582.4
17-May-04,1388.7
18-May-04,1503.9
19-May-04,1567.8
20-May-04,1543.8
21-May-04,1560.2
24-May-04,1608.8
25-May-04,1606.7
26-May-04,1598.8
27-May-04,1586.4
28-May-04,1508.7
31-May-04,1483.6
1-Jun-04,1507.9
2-Jun-04,1535.2
3-Jun-04,1495.1
4-Jun-04,1521.1
7-Jun-04,1542.5
8-Jun-04,1550.5
9-Jun-04,1548.3
10-Jun-04,1544.7
11-Jun-04,1508.4
14-Jun-04,1481.3
15-Jun-04,1501
16-Jun-04,1494.7
17-Jun-04,1512
18-Jun-04,1491.2
21-Jun-04,1482
22-Jun-04,1474.7
23-Jun-04,1446.1
24-Jun-04,1470.7
25-Jun-04,1488.5
28-Jun-04,1514.3
29-Jun-04,1518.3
30-Jun-04,1505.6
1-Jul-04,1537.2
2-Jul-04,1537.5
5-Jul-04,1526.8
6-Jul-04,1558.2
7-Jul-04,1566.8
8-Jul-04,1518.1
9-Jul-04,1553.2
12-Jul-04,1556.9
13-Jul-04,1539.3
14-Jul-04,1522.7
15-Jul-04,1539.4
16-Jul-04,1558.8
19-Jul-04,1571.6
20-Jul-04,1566.1
21-Jul-04,1581.4
22-Jul-04,1598.1
23-Jul-04,1601.6
26-Jul-04,1618
27-Jul-04,1600.7
28-Jul-04,1594.1
29-Jul-04,1618.7
30-Jul-04,1632.3
2-Aug-04,1639
3-Aug-04,1630.6
4-Aug-04,1626.5
5-Aug-04,1654.9
6-Aug-04,1633.4
9-Aug-04,1642.6
10-Aug-04,1652.1
11-Aug-04,1621.6
12-Aug-04,1607.2
13-Aug-04,1598.2
16-Aug-04,1599.1
17-Aug-04,1604.3
18-Aug-04,1581.8
19-Aug-04,1609.2
20-Aug-04,1590.3
23-Aug-04,1578.2
24-Aug-04,1591.6
25-Aug-04,1595.7
26-Aug-04,1610.7
27-Aug-04,1609
30-Aug-04,1628.4
31-Aug-04,1631.7
1-Sep-04,1635.4
2-Sep-04,1629.3
3-Sep-04,1634.1
6-Sep-04,1644
7-Sep-04,1650.1
8-Sep-04,1656.2
9-Sep-04,1649
10-Sep-04,1668.7
13-Sep-04,1675.2
14-Sep-04,1685.5
15-Sep-04,1683.2
16-Sep-04,1705.7
17-Sep-04,1733.6
20-Sep-04,1728.8
21-Sep-04,1750.2
22-Sep-04,1753.9
23-Sep-04,1726.1
24-Sep-04,1722.5
27-Sep-04,1717.5
28-Sep-04,1700.2
29-Sep-04,1727.9
30-Sep-04,1745.5
1-Oct-04,1775.1
4-Oct-04,1805.6
5-Oct-04,1812.4
6-Oct-04,1794.9
7-Oct-04,1815.7
8-Oct-04,1820.2
9-Oct-04,1817.8
11-Oct-04,1807.7
12-Oct-04,1786.9
14-Oct-04,1794.7
15-Oct-04,1795
18-Oct-04,1786
19-Oct-04,1808.4
20-Oct-04,1790
21-Oct-04,1779.7
25-Oct-04,1757.2
26-Oct-04,1781
27-Oct-04,1783.8
28-Oct-04,1800.1
29-Oct-04,1786.9
1-Nov-04,1797.7
2-Nov-04,1813.7
3-Nov-04,1837.4
4-Nov-04,1834.8
5-Nov-04,1852.3
8-Nov-04,1862.8
9-Nov-04,1858.7
10-Nov-04,1876.1
11-Nov-04,1870.5
12-Nov-04,1872.9
16-Nov-04,1879
17-Nov-04,1888.6
18-Nov-04,1892
19-Nov-04,1872.3
22-Nov-04,1873.3
23-Nov-04,1892.6
24-Nov-04,1904
25-Nov-04,1901
29-Nov-04,1939.6
30-Nov-04,1958.8
1-Dec-04,1962
2-Dec-04,1999
3-Dec-04,1996.2
6-Dec-04,1993.1
7-Dec-04,1992.7
8-Dec-04,1977.9
9-Dec-04,1989.9
10-Dec-04,1969
13-Dec-04,1985.3
14-Dec-04,2006.8
15-Dec-04,2028.7
16-Dec-04,2033.2
17-Dec-04,2012.1
20-Dec-04,2026.8
21-Dec-04,2044.6
22-Dec-04,2035.3
23-Dec-04,2045.1
24-Dec-04,2062.7
27-Dec-04,2062.6
28-Dec-04,2071.3
29-Dec-04,2069.6
30-Dec-04,2059.8
31-Dec-04,2080.5
3-Jan-05,2115
4-Jan-05,2103.7
5-Jan-05,2032.2
6-Jan-05,1998.3
7-Jan-05,2015.5
10-Jan-05,1982
11-Jan-05,1952
12-Jan-05,1913.6
